#t p q a dW
5.71 -1.08302 -3.94328 0 0.0125543
5.72 -1.0243 -3.95419 0 -0.0425873
5.73 -0.801754 -3.96368 0 -0.0125716
5.74 -0.952483 -3.97282 0 0.00978252
5.75 -0.93257 -3.98194 0 0.0152418
5.76 -0.775143 -3.99052 0 -0.017823
5.77 -0.641018 -3.99777 0 0.0196629
5.78 -0.636669 -4.00434 0 0.0115005
5.79 -0.48741 -4.00978 0 0.0106559
5.8 -0.361191 -4.01405 0 -0.00338408
5.81 -0.560379 -4.01833 0 0.0298413
5.82 -0.316054 -4.02272 0 0.0542084
5.83 -0.189057 -4.02475 0 0.00399307
5.84 0.000837988 -4.02579 0 0.059872
5.85 0.0587678 -4.0253 0 0.00756982
5.86 0.00389334 -4.02465 0 0.0259567
5.87 -0.0351962 -4.02489 0 -0.0379605
5.88 -0.263315 -4.02682 0 0.037727
5.89 -0.38968 -4.02986 0 -0.0171691
5.9 -0.329313 -4.03342 0 0.00239173
5.91 -0.395568 -4.03715 0 0.0495044
5.92 -0.433245 -4.04082 0 -0.0193837
5.93 -0.467556 -4.04513 0 -0.0228189
5.94 -0.367061 -4.04969 0 0.00153753
5.95 -0.386971 -4.05338 0 0.0104282
5.96 -0.460701 -4.05737 0 0.0209307
5.97 -0.424631 -4.06192 0 -0.00457245
5.98 -0.387993 -4.06606 0 0.000617152
5.99 -0.252818 -4.06928 0 0.00326078
6 -0.274582 -4.07216 0 -0.0372922
6.01 -0.295381 -4.07503 0 0.0383592
6.02 -0.27461 -4.07792 0 -0.0279428
6.03 -0.324041 -4.0809 0 0.00439214
6.04 -0.168118 -4.08361 0 -0.0149475
6.05 -0.311996 -4.0859 0 0.0426246
6.06 -0.215947 -4.08851 0 0.0228201
6.07 -0.0368961 -4.08977 0 -0.0110956
6.08 -0.0841153 -4.09057 0 -0.0371171
6.09 -0.149087 -4.09176 0 0.000437177
6.1 -0.176617 -4.09335 0 0.0365664
6.11 -0.167821 -4.09501 0 0.0482116
6.12 -0.150841 -4.09643 0 0.0115666
6.13 -0.152333 -4.09778 0 0.00117694
6.14 -0.132526 -4.09898 0 0.0117664
6.15 0.0491858 -4.09972 0 -0.0365061
6.16 -0.0307681 -4.09979 0 0.0318246
6.17 0.0534843 -4.09941 0 0.0182719
6.18 0.0749756 -4.09885 0 0.01131
6.19 0.102553 -4.09801 0 -0.00209713
6.2 0.201448 -4.09679 0 0.0154354
6.21 0.0831261 -4.09514 0 -0.0393489
6.22 0.101267 -4.09432 0 0.041298
6.23 0.0816117 -4.09349 0 0.00447719
6.24 0.102516 -4.09278 0 -0.0320601
6.25 0.166569 -4.09191 0 0.00746722
6.26 0.230793 -4.08987 0 0.0414336
6.27 0.209206 -4.08723 0 0.0308798
6.28 0.207142 -4.08515 0 0.0147144
6.29 0.127625 -4.08311 0 -0.0326464
6.3 0.180981 -4.082 0 0.0477094
6.31 0.259696 -4.07986 0 -0.00780044
6.32 0.0387536 -4.07811 0 -0.00661035
6.33 -0.054266 -4.07829 0 0.0317412
6.34 -0.137573 -4.0788 0 -0.0103695
6.35 -0.144187 -4.08039 0 -0.0169717
6.36 -0.159585 -4.08153 0 -0.0214006
6.37 -0.0989609 -4.08316 0 0.0393331
6.38 -0.152328 -4.08436 0 7.58106e-06
6.39 -0.200495 -4.08598 0 -0.0117121
6.4 -0.303632 -4.08845 0 -0.0196044
6.41 -0.143924 -4.09081 0 0.00551522
6.42 -0.0887049 -4.09222 0 -0.0192141
6.43 -0.0628945 -4.09345 0 -0.0206061
6.44 -0.132754 -4.09485 0 0.00222261
6.45 -0.0199344 -4.09577 0 0.0921261
6.46 0.0977691 -4.09492 0 -0.0339988
6.47 0.0385445 -4.09431 0 -0.0102646
6.48 -0.0401725 -4.09435 0 0.0100297
6.49 -0.0455885 -4.09486 0 -0.0169162
6.5 -0.11622 -4.09593 0 -0.00696501
6.51 -0.128796 -4.09721 0 -0.00215327
6.52 -0.0684833 -4.09798 0 0.00227012
6.53 0.00397466 -4.09835 0 0.00867435
6.54 -0.0883879 -4.09875 0 0.0333524
6.55 -0.05113 -4.09933 0 -0.0286805
6.56 -0.0592938 -4.09991 0 0.0135273
6.57 -0.0522922 -4.1004 0 -0.00396185
6.58 0.0511733 -4.10083 0 -0.0185354
6.59 0.0439621 -4.10023 0 0.0496586
6.6 0.279305 -4.09862 0 -0.00542066
6.61 0.22908 -4.09587 0 0.00611389
6.62 0.332015 -4.09329 0 -0.00964476
6.63 0.25047 -4.0907 0 0.0332191
6.64 0.231761 -4.08778 0 0.000130789
6.65 0.232517 -4.08584 0 0.0274434
6.66 0.182602 -4.08387 0 -0.0634749
6.67 0.101073 -4.0829 0 -0.0459497
6.68 0.0819119 -4.08213 0 -0.011942
6.69 0.184006 -4.08076 0 0.0280431
6.7 0.227294 -4.07884 0 -0.0609462
6.71 0.280329 -4.07652 0 -0.00885329
6.72 0.253814 -4.07373 0 0.0609264
6.73 0.299541 -4.07047 0 0.00609872
6.74 0.53779 -4.06643 0 0.0139652
6.75 0.445956 -4.06147 0 0.0122992
6.76 0.376174 -4.05732 0 -0.00098077
6.77 0.353005 -4.05358 0 -0.0149954
6.78 0.186791 -4.05036 0 -0.0221839
6.79 0.0879962 -4.04902 0 0.0426286
6.8 0.191238 -4.0473 0 0.0332137
6.81 0.187586 -4.04529 0 -0.0398502
6.82 0.201218 -4.04333 0 -0.00106902
6.83 0.369743 -4.04098 0 -0.0277392
6.84 0.419581 -4.03674 0 0.00370991
6.85 0.45356 -4.03229 0 0.0636517
6.86 0.507664 -4.02722 0 0.0129977
6.87 0.560041 -4.02213 0 -0.0463974
6.88 0.49291 -4.01707 0 0.0171908
6.89 0.470555 -4.01219 0 -0.0463587
6.9 0.511266 -4.00769 0 -0.00250134
6.91 0.429547 -4.00281 0 -0.000845179
6.92 0.480431 -3.99813 0 0.0135514
6.93 0.497369 -3.99337 0 -0.0197607
6.94 0.499735 -3.98847 0 0.0322719
6.95 0.540679 -3.98272 0 -0.0324095
6.96 0.37692 -3.97844 0 0.0325929
6.97 0.378922 -3.97463 0 0.00509216
6.98 0.470749 -3.97037 0 -0.0127119
6.99 0.50158 -3.9657 0 -0.0371738
7 0.449826 -3.96079 0 -0.0362236
7.01 0.236802 -3.95728 0 0.0229154
7.02 0.296871 -3.95456 0 0.038594
7.03 0.334646 -3.95158 0 -0.00417378
7.04 0.411189 -3.94763 0 -0.0175944
7.05 0.301463 -3.94414 0 -0.000142207
7.06 0.308344 -3.94143 0 0.037776
7.07 0.161464 -3.93879 0 -0.0131923
7.08 -0.0117526 -3.93814 0 0.00914477
7.09 0.099391 -3.93764 0 -0.0351104
7.1 -0.0387989 -3.93752 0 0.0111133
7.11 0.127919 -3.93725 0 0.00573997
7.12 0.169631 -3.93585 0 -0.00262949
7.13 0.129066 -3.93421 0 -0.0129222
7.14 0.0683036 -3.93353 0 -0.00944673
7.15 0.0319794 -3.93339 0 0.0471338
7.16 0.0331557 -3.93311 0 0.0157812
7.17 -0.0528029 -3.93279 0 0.00211276
7.18 0.0202643 -3.93316 0 -0.0115942
7.19 0.0267711 -3.93304 0 0.0160949
7.2 -0.0911821 -3.9331 0 0.00344158
7.21 -0.250625 -3.93479 0 0.0367981
7.22 -0.105801 -3.93672 0 -0.0233711
7.23 -0.0548469 -3.93778 0 0.0451825
7.24 -0.0109801 -3.93751 0 -0.0474074
7.25 -0.0483544 -3.93775 0 -0.00998056
7.26 -0.0954583 -3.93858 0 0.00841261
7.27 -0.149044 -3.93972 0 -0.016844
7.28 -0.146113 -3.94111 0 0.0848329
7.29 -0.0631959 -3.94195 0 0.0205966
7.3 0.0726111 -3.94201 0 -0.0308514
7.31 -0.00373057 -3.94178 0 -0.003847
7.32 -0.0732428 -3.94192 0 -0.00713894
7.33 -0.0841897 -3.94266 0 -0.00838639
7.34 -0.0545951 -3.94324 0 -0.050785
7.35 -0.025936 -3.94399 0 -0.00864997
7.36 -0.119257 -3.94442 0 0.0265786
7.37 0.101261 -3.94487 0 0.0340918
7.38 0.322761 -3.94255 0 -0.0413096
7.39 0.0867697 -3.94047 0 0.00162634
7.4 0.0951893 -3.93947 0 0.0559871
7.41 0.120529 -3.93789 0 -0.0198891
7.42 0.132114 -3.93688 0 0.0265403
7.43 0.126427 -3.93545 0 -0.0586024
7.44 0.17479 -3.93429 0 -0.0422526
7.45 0.149372 -3.93291 0 -0.0366114
7.46 0.167249 -3.93167 0 0.0438709
7.47 0.174707 -3.92943 0 -0.0144359
7.48 0.227751 -3.92731 0 0.0123737
7.49 0.313854 -3.92445 0 0.00884044
7.5 0.24916 -3.92206 0 -0.09444
7.51 0.176412 -3.92064 0 -0.0341538
7.52 0.0527201 -3.91957 0 -0.0164607
7.53 -0.054543 -3.92017 0 0.0130123
7.54 -0.104253 -3.92048 0 -0.0373524
7.55 -0.0301565 -3.92159 0 0.0200677
7.56 0.0850746 -3.92142 0 0.0160568
7.57 0.125849 -3.92039 0 -0.00840897
7.58 0.0604192 -3.9193 0 0.00420854
7.59 0.121814 -3.91842 0 0.0153098
7.6 0.168985 -3.91706 0 0.000465637
7.61 0.204819 -3.91541 0 0.00353222
7.62 0.331248 -3.913 0 0.0186635
7.63 0.316572 -3.90953 0 -0.00496238
7.64 0.284701 -3.90685 0 -0.0177304
7.65 0.21138 -3.90407 0 -0.0312013
7.66 0.115777 -3.90261 0 -0.0185883
7.67 0.205837 -3.90124 0 -0.0118575
7.68 0.256771 -3.89885 0 -0.010909
7.69 0.244365 -3.89616 0 -0.00457295
7.7 0.301131 -3.89386 0 0.00735868
7.71 0.236369 -3.89105 0 0.0247453
7.72 0.205937 -3.88851 0 0.00103106
7.73 0.254476 -3.88652 0 -0.00707315
7.74 0.195301 -3.88435 0 0.0654421
7.75 0.310025 -3.88138 0 0.0156763
7.76 0.115578 -3.87858 0 0.0152557
7.77 0.106897 -3.87734 0 -0.0107186
7.78 0.0137777 -3.87664 0 0.0015938
7.79 -0.145195 -3.87713 0 0.0501721
7.8 -0.0033844 -3.87782 0 0.0618197
7.81 -0.127986 -3.87804 0 0.0100971
7.82 -0.0931935 -3.87926 0 0.00809741
7.83 -0.056865 -3.88013 0 -0.000333029
7.84 0.0567396 -3.88064 0 -0.00141104
7.85 -0.00477462 -3.88043 0 -0.0495511
7.86 -0.0165082 -3.88093 0 -0.0433637
7.87 -0.188255 -3.88189 0 0.0408406
7.88 -0.176276 -3.88349 0 -0.0380188
7.89 -0.0825392 -3.88511 0 0.0291809
7.9 -0.0307485 -3.88532 0 0.0316631
7.91 0.0168655 -3.8849 0 0.029102
7.92 -0.0173187 -3.88427 0 0.0214931
7.93 0.0033464 -3.88436 0 -0.0409898
7.94 -0.062945 -3.88472 0 -0.00737975
7.95 -0.0636461 -3.88602 0 -0.0445059
7.96 -0.146589 -3.88687 0 0.0282194
7.97 -0.0997289 -3.88787 0 -0.0177295
7.98 0.0187089 -3.88832 0 0.0155097
7.99 0.154619 -3.88761 0 0.0253273
8 0.213703 -3.88567 0 -0.00257789
8.01 0.124027 -3.88373 0 -0.00683546
8.02 0.147603 -3.88267 0 0.0364249
8.03 0.281987 -3.88076 0 0.0251931
8.04 0.330746 -3.87722 0 -0.0192684
8.05 0.383848 -3.87402 0 -0.0104738
8.06 0.259905 -3.87065 0 0.00582024
8.07 0.320376 -3.86819 0 0.00821874
8.08 0.248641 -3.8652 0 0.0218602
8.09 0.341498 -3.86277 0 -0.0554899
8.1 0.293107 -3.85987 0 0.0161752
8.11 0.353795 -3.85646 0 0.0812463
8.12 0.419723 -3.85193 0 0.00476932
8.13 0.377813 -3.84782 0 -0.0479856
8.14 0.229974 -3.84443 0 0.00898724
8.15 0.261679 -3.84193 0 0.00614855
8.16 0.200075 -3.83978 0 0.016406
8.17 0.337542 -3.83707 0 -0.045815
8.18 0.273086 -3.83417 0 0.0743924
8.19 0.460139 -3.83036 0 -0.00417674
8.2 0.390554 -3.82594 0 -0.0492827
8.21 0.36064 -3.82237 0 -0.00555473
8.22 0.412253 -3.81858 0 0.0750162
8.23 0.484039 -3.81415 0 -0.0147076
8.24 0.447407 -3.80949 0 0.0107775
8.25 0.439344 -3.80526 0 -0.00991026
8.26 0.35092 -3.80154 0 0.00645012
8.27 0.425005 -3.79778 0 -0.00577232
8.28 0.483101 -3.79306 0 0.0277283
8.29 0.547761 -3.78777 0 0.0201221
8.3 0.60068 -3.78208 0 0.0279815
8.31 0.649775 -3.77535 0 -0.0510638
8.32 0.58622 -3.76908 0 0.0506164
8.33 0.715632 -3.76224 0 0.00237845
8.34 0.700641 -3.7553 0 0.00187668
8.35 0.637368 -3.74802 0 -0.000632722
8.36 0.728842 -3.74116 0 0.0375597
8.37 0.812281 -3.73358 0 0.0289529
8.38 0.910727 -3.72527 0 -0.0497857
8.39 0.860972 -3.71669 0 0.0400094
8.4 1.11874 -3.70677 0 -0.040727
8.41 0.993651 -3.69594 0 -0.012903
8.42 0.872899 -3.68649 0 0.0207164
8.43 0.793208 -3.67767 0 -0.0311205
8.44 0.726238 -3.67051 0 0.0116627
8.45 0.687657 -3.66358 0 0.00554836
8.46 0.739538 -3.65661 0 -0.0339608
8.47 0.626316 -3.64954 0 -0.0251968
8.48 0.519698 -3.64371 0 0.00490805
8.49 0.43505 -3.63891 0 -0.0538257
8.5 0.316154 -3.63534 0 0.0114484
8.51 0.307077 -3.63196 0 -0.00568939
8.52 0.181964 -3.62924 0 -0.0107797
8.53 0.0898137 -3.6277 0 0.00663153
8.54 0.11273 -3.62663 0 0.0482625
8.55 0.242272 -3.62469 0 0.00584713
8.56 0.255077 -3.62205 0 -0.0439898
8.57 0.135746 -3.62021 0 0.00239126
8.58 0.0445934 -3.61899 0 -0.00249808
8.59 0.0297974 -3.61852 0 -0.0203888
8.6 -0.0886509 -3.61866 0 0.0652763
8.61 0.0132627 -3.6189 0 0.00831815
8.62 -0.0238147 -3.61882 0 0.0190283
8.63 0.154154 -3.61816 0 0.0340537
8.64 0.260467 -3.61595 0 -0.0286284
8.65 0.201068 -3.61345 0 -0.0268549
8.66 0.25672 -3.61096 0 0.0197025
8.67 0.362991 -3.60753 0 -0.00366734
8.68 0.576516 -3.60311 0 -0.00667506
8.69 0.566766 -3.59731 0 0.00906533
8.7 0.562681 -3.59133 0 -0.0166775
8.71 0.548167 -3.5852 0 -0.0276079
8.72 0.53429 -3.58001 0 0.011233
8.73 0.732195 -3.57344 0 0.00784157
8.74 0.716814 -3.56651 0 0.016513
8.75 0.798603 -3.55892 0 -0.0224586
8.76 0.744407 -3.55127 0 -0.0343641
8.77 0.575156 -3.54442 0 0.0169733
8.78 0.629307 -3.53869 0 0.0187986
8.79 0.465572 -3.53279 0 -0.0149397
8.8 0.492045 -3.52754 0 0.0301547
8.81 0.707615 -3.52126 0 0.0223703
8.82 0.66815 -3.51412 0 0.0594165
8.83 0.747212 -3.50667 0 -0.0200904
8.84 0.810818 -3.49927 0 0.00995456
8.85 0.842742 -3.49081 0 0.0316557
8.86 0.77889 -3.48276 0 -0.0316851
8.87 0.732565 -3.47534 0 -0.0214194
8.88 0.710013 -3.46819 0 0.00931711
8.89 0.933286 -3.46043 0 0.0108684
8.9 0.913354 -3.45135 0 -0.0109849
8.91 1.04933 -3.44127 0 0.0425411
8.92 1.10818 -3.43018 0 0.0128364
8.93 1.02219 -3.41908 0 -0.00270274
8.94 1.00762 -3.40871 0 0.0105802
8.95 0.976169 -3.39874 0 -0.0109118
8.96 1.03226 -3.38876 0 -0.0166142
8.97 1.09605 -3.37844 0 0.0108052
8.98 1.1156 -3.36743 0 -0.0183099
8.99 1.18792 -3.35594 0 -0.00543703
9 1.14732 -3.34415 0 -0.0683956
9.01 1.12779 -3.33299 0 -0.00493061
9.02 1.23154 -3.32128 0 -0.00115581
9.03 1.2951 -3.30829 0 -0.0324932
9.04 1.37527 -3.2947 0 -0.048066
9.05 1.405 -3.28117 0 -0.00420538
9.06 1.35457 -3.2675 0 0.0413359
9.07 1.32224 -3.25423 0 0.0137211
9.08 1.43883 -3.24081 0 -0.0111046
9.09 1.39358 -3.22677 0 -0.00519625
9.1 1.42552 -3.21287 0 -0.00773546
9.11 1.40736 -3.19912 0 -0.0294841
9.12 1.56731 -3.18404 0 0.0545837
9.13 1.56832 -3.16858 0 0.0413716
9.14 1.58932 -3.15249 0 -0.00428682
9.15 1.69905 -3.13616 0 0.0196521
9.16 1.77065 -3.119 0 0.0422022
9.17 1.66541 -3.10144 0 0.0058534
9.18 1.67649 -3.08474 0 0.0248217
9.19 1.65031 -3.06755 0 0.0382524
9.2 1.7045 -3.05061 0 -0.0115416
9.21 1.79624 -3.03281 0 0.0162079
9.22 1.81463 -3.01506 0 0.00880439
9.23 1.7267 -2.99695 0 -0.0146735
9.24 1.70644 -2.9799 0 0.0260259
9.25 1.80132 -2.96222 0 -0.0026765
9.26 1.7581 -2.94458 0 0.0125601
9.27 1.74054 -2.92692 0 -0.00196011
9.28 1.67061 -2.91012 0 0.0150593
9.29 1.68851 -2.89302 0 0.0138353
9.3 1.70433 -2.87562 0 -0.0286541
9.31 1.58014 -2.85919 0 0.0162198
9.32 1.48965 -2.8433 0 -0.0121989
9.33 1.42426 -2.8288 0 0.0192189
9.34 1.45102 -2.81468 0 2.3183e-05
9.35 1.51619 -2.79988 0 0.0176191
9.36 1.41515 -2.78499 0 0.0109685
9.37 1.56715 -2.77006 0 -0.0280719
9.38 1.37703 -2.75507 0 0.0522079
9.39 1.48518 -2.74082 0 0.002719
9.4 1.40025 -2.72583 0 -0.0149061
9.41 1.31324 -2.71255 0 -0.0282184
9.42 1.36617 -2.69937 0 0.0087979
9.43 1.50157 -2.68504 0 -0.0193477
9.44 1.60309 -2.6698 0 0.033592
9.45 1.7058 -2.6531 0 -0.0059955
9.46 1.70318 -2.63638 0 -0.00225782
9.47 1.69829 -2.61976 0 0.00386137
9.48 1.68377 -2.60288 0 -0.00760789
9.49 1.72908 -2.58584 0 0.0301023
9.5 1.71217 -2.56806 0 0.000703152
9.51 1.70171 -2.55058 0 -0.00056014
9.52 1.47032 -2.53419 0 0.00701684
9.53 1.50599 -2.51901 0 0.018014
9.54 1.42267 -2.5042 0 -0.0306135
9.55 1.27701 -2.49103 0 -0.00201985
9.56 1.19817 -2.4787 0 0.0417512
9.57 1.27462 -2.46627 0 -0.00664804
9.58 1.21758 -2.45335 0 -0.0213188
9.59 1.21728 -2.4411 0 -0.00460091
9.6 1.27785 -2.42875 0 0.0419763
9.61 1.27442 -2.41563 0 0.029695
9.62 1.33101 -2.40214 0 0.0269069
9.63 1.30947 -2.38855 0 -0.03346
9.64 1.15602 -2.37626 0 0.0332855
9.65 1.1777 -2.36437 0 0.0607221
9.66 1.16221 -2.35255 0 0.0162482
9.67 1.36945 -2.33993 0 -0.0139568
9.68 1.35042 -2.32654 0 0.0015772
9.69 1.45298 -2.31281 0 0.00799291
9.7 1.3909 -2.29874 0 -0.01773
9.71 1.45583 -2.28507 0 0.0217333
9.72 1.58929 -2.27014 0 0.0132779
9.73 1.7035 -2.25384 0 -0.0495425
9.74 1.70024 -2.23706 0 0.014784
9.75 1.73363 -2.21999 0 0.00121864
9.76 1.64576 -2.20324 0 -0.0163222
9.77 1.56651 -2.18696 0 0.00904592
9.78 1.62522 -2.171 0 -0.0715999
9.79 1.55558 -2.15538 0 0.0309523
9.8 1.63072 -2.13909 0 -0.0273041
9.81 1.50461 -2.1234 0 -0.0316671
9.82 1.53764 -2.10833 0 0.0330847
9.83 1.5605 -2.09253 0 0.0181202
9.84 1.53857 -2.07674 0 0.0238302
9.85 1.64551 -2.06105 0 -0.00333432
9.86 1.58843 -2.0447 0 -0.0413361
9.87 1.64657 -2.02873 0 -0.0210862
9.88 1.55588 -2.01263 0 -0.0353905
9.89 1.47984 -1.99785 0 0.00109998
9.9 1.4481 -1.98302 0 0.0174355
9.91 1.50809 -1.9684 0 0.0496119
9.92 1.53747 -1.95319 0 0.0186633
9.93 1.62516 -1.93706 0 -0.0102968
9.94 1.65387 -1.92085 0 -0.044163
9.95 1.46107 -1.9052 0 0.00663985
9.96 1.46844 -1.89049 0 0.0209627
9.97 1.27618 -1.87633 0 -0.0474556
9.98 1.28429 -1.86387 0 -0.0139594
9.99 1.28307 -1.85114 0 -0.0113629
10 1.30943 -1.838 0 -0.0194202
10.01 1.23595 -1.8254 0 -0.0344681
10.02 1.21492 -1.81375 0 -0.00868353
10.03 1.27369 -1.80161 0 0.020338
10.04 1.19712 -1.78886 0 0.0414623
10.05 1.13464 -1.77663 0 0.00444113
10.06 1.1692 -1.76496 0 -0.0487174
10.07 1.04631 -1.75419 0 -0.00868936
10.08 1.06925 -1.74405 0 -0.0240332
10.09 1.11665 -1.7329 0 -0.0198725
10.1 1.29788 -1.72108 0 -0.00101047
10.11 1.1863 -1.7084 0 0.00844558
10.12 1.28878 -1.69589 0 -0.00378712
10.13 1.3162 -1.68324 0 -0.0322077
10.14 1.41447 -1.66998 0 0.0381664
10.15 1.36667 -1.65555 0 0.100957
10.16 1.34024 -1.64171 0 0.0308103
10.17 1.33395 -1.62812 0 -0.0174298
10.18 1.36611 -1.61455 0 0.0245154
10.19 1.3712 -1.60069 0 0.0360989
10.2 1.3595 -1.58708 0 0.0438263
10.21 1.37661 -1.57338 0 0.0238801
10.22 1.51915 -1.55891 0 -0.0316938
10.23 1.47971 -1.54394 0 0.017444
10.24 1.3847 -1.5294 0 0.0234851
10.25 1.35291 -1.51574 0 0.0195734
10.26 1.37722 -1.50182 0 0.0281814
10.27 1.50807 -1.48741 0 0.0332777
10.28 1.60073 -1.4722 0 -0.00911943
10.29 1.66042 -1.45644 0 0.0286971
10.3 1.49151 -1.44075 0 -0.0829451
10.31 1.47941 -1.42629 0 0.0670438
10.32 1.6184 -1.41065 0 -0.0156574
10.33 1.66659 -1.39447 0 0.00410492
10.34 1.6621 -1.37766 0 0.00274761
10.35 1.47832 -1.36161 0 -0.0611995
10.36 1.41598 -1.34745 0 -0.0462717
10.37 1.27217 -1.33408 0 -0.0176895
10.38 1.26507 -1.32176 0 0.0310338
10.39 1.27818 -1.30893 0 -0.0101547
10.4 1.33748 -1.29592 0 -0.00285387
10.41 1.36124 -1.28259 0 -0.00421307
10.42 1.42833 -1.26876 0 0.0436015
10.43 1.29378 -1.25474 0 -0.016891
10.44 1.19306 -1.24244 0 0.0338589
10.45 1.39106 -1.22931 0 0.0301803
10.46 1.51109 -1.21463 0 0.035556
10.47 1.37396 -1.20002 0 -0.0253593
10.48 1.29108 -1.18642 0 0.00805073
10.49 1.31833 -1.17314 0 0.0185839
10.5 1.29945 -1.16023 0 -0.000651086
10.51 1.38507 -1.14714 0 0.00058359
10.52 1.39939 -1.13325 0 -0.0128114
10.53 1.3237 -1.11974 0 -0.0331384
10.54 1.12532 -1.10706 0 -0.0215522
10.55 1.09171 -1.09603 0 0.00307226
10.56 1.14278 -1.0848 0 0.0153175
10.57 1.14673 -1.07347 0 0.0228687
10.58 1.20742 -1.06149 0 0.0341455
10.59 1.26431 -1.04897 0 -0.0214861
10.6 1.30543 -1.03627 0 0.0155579
10.61 1.34142 -1.02267 0 0.0262887
10.62 1.41518 -1.0087 0 0.0102594
10.63 1.46212 -0.994322 0 -0.0216738
10.64 1.49384 -0.97976 0 -0.032485
10.65 1.40189 -0.965031 0 -0.00531371
10.66 1.40379 -0.95146 0 -0.00911296
10.67 1.41005 -0.937892 0 -0.0247768
10.68 1.29106 -0.92437 0 0.00982663
10.69 1.31819 -0.910862 0 0.00356466
10.7 1.39424 -0.897484 0 -0.0421643
10.71 1.47292 -0.883623 0 0.0188535
10.72 1.59104 -0.868521 0 0.00165582
10.73 1.58276 -0.852313 0 -0.007204
10.74 1.56406 -0.836467 0 0.0527642
10.75 1.66537 -0.820389 0 0.00778702
10.76 1.72925 -0.803304 0 0.00922191
10.77 1.67121 -0.785879 0 -0.00794261
10.78 1.68901 -0.768906 0 0.0422555
10.79 1.77388 -0.751518 0 -0.0298372
10.8 1.76843 -0.733644 0 -0.029908
10.81 1.82211 -0.71576 0 -0.0131949
10.82 1.64092 -0.698151 0 -0.0157173
10.83 1.59031 -0.681908 0 0.0167024
10.84 1.5852 -0.666306 0 -0.00982961
10.85 1.48047 -0.651045 0 0.0241909
10.86 1.4163 -0.636358 0 0.020235
10.87 1.48272 -0.622095 0 0.0536749
10.88 1.64581 -0.606114 0 -0.0273863
10.89 1.72233 -0.58946 0 -0.0248267
10.9 1.68191 -0.572789 0 -0.0348708
10.91 1.62328 -0.556388 0 0.032445
10.92 1.69693 -0.539469 0 -0.0690093
10.93 1.66742 -0.52296 0 0.0311258
10.94 1.65158 -0.50584 0 0.00895991
10.95 1.71345 -0.488967 0 0.04212
10.96 1.73897 -0.47143 0 0.0578639
10.97 1.74778 -0.453075 0 0.011228
10.98 1.70186 -0.435549 0 -0.0103565
10.99 1.59181 -0.418999 0 -0.0112264
11 1.63797 -0.40311 0 -0.00682264
11.01 1.74921 -0.386157 0 0.0159784
11.02 1.79275 -0.368553 0 -0.0210948
11.03 1.6759 -0.351407 0 0.0217599
11.04 1.58779 -0.335087 0 -0.0260893
11.05 1.71409 -0.318683 0 0.00577065
11.06 1.60984 -0.302127 0 0.0047875
11.07 1.66933 -0.286045 0 -0.00289792
11.08 1.63877 -0.269184 0 -0.0286454
11.09 1.58407 -0.253374 0 0.0296263
11.1 1.46518 -0.237759 0 0.0178675
11.11 1.42806 -0.223048 0 -0.0113145
11.12 1.23261 -0.2096 0 0.0324516
11.13 1.26157 -0.197286 0 0.0227921
11.14 1.17851 -0.184451 0 -0.00290067
11.15 1.4132 -0.172057 0 0.0377696
11.16 1.64207 -0.156907 0 -0.0261844
11.17 1.80878 -0.139677 0 0.00690737
11.18 1.84076 -0.121246 0 -0.0221652
11.19 1.8651 -0.10297 0 -0.0259409
11.2 1.76511 -0.0847321 0 -0.0355492
11.21 1.62298 -0.0678476 0 0.0193212
11.22 1.45848 -0.0522568 0 -0.00575464
11.23 1.39463 -0.0381171 0 -0.0263384
11.24 1.22978 -0.0247712 0 0.0444812
11.25 1.2544 -0.0120279 0 0.0121148
11.26 1.29651 0.00113735 0 -0.0111361
11.27 1.36096 0.0144227 0 0.035157
11.28 1.23858 0.0277019 0 -0.00987355
11.29 1.29857 0.0401902 0 -0.0061455
11.3 1.26082 0.05303 0 0.0151667
11.31 1.22172 0.0654636 0 -0.0163452
11.32 1.18142 0.0776609 0 0.0178273
11.33 1.2241 0.089589 0 6.97343e-05
11.34 1.09628 0.10109 0 0.0181594
11.35 1.17198 0.112406 0 0.00847032
11.36 1.14839 0.12404 0 0.00824206
11.37 1.21835 0.135547 0 -0.00853795
11.38 1.20872 0.147967 0 0.00820184
11.39 1.25951 0.160082 0 0.0121315
11.4 1.33332 0.173087 0 -0.0123868
11.41 1.21092 0.185653 0 0.055767
11.42 1.2974 0.198532 0 0.00496893
11.43 1.29713 0.211192 0 0.0362802
11.44 1.36549 0.224862 0 0.0289948
11.45 1.36022 0.239075 0 -0.00487172
11.46 1.06226 0.251422 0 0.000343593
11.47 0.994505 0.261783 0 -0.0250322
11.48 0.933186 0.271084 0 -0.0297752
11.49 1.11051 0.281103 0 0.00577036
11.5 1.04604 0.29218 0 -0.00842183
11.51 0.948791 0.302605 0 -0.0369093
11.52 0.85816 0.311993 0 0.0149047
11.53 0.777549 0.320469 0 -0.00503214
11.54 0.713131 0.328046 0 0.00846016
11.55 0.684274 0.335038 0 0.0608486
11.56 0.629252 0.342205 0 0.00571007
11.57 0.708925 0.348662 0 -0.0231786
11.58 0.74229 0.355961 0 0.0289042
11.59 0.870473 0.363958 0 -0.00786617
11.6 0.949116 0.372786 0 -0.0137593
11.61 0.728244 0.381079 0 -0.0297903
11.62 0.666888 0.388144 0 -0.0564367
